Ad ID ,Category ,Locations ,Posted ,Size(m2),Bedroom,Bathroom,Link,Title,Price,Post Description,Sub Location,Bedrooms,Bathrooms,Floor
8728735,Condo for Sale,Phnom Penh,08-Jul-23,47,,,https://www.khmer24.com/en/property/%E1%9E%9B%E1%9E%80%E1%9E%87%E1%9E%9B-%E1%9E%81%E1%9E%93%E1%9E%8A-uk-condo-618-%E1%9E%95%E1%9E%91%E1%9E%9B%E1%9E%81%E1%9E%9B%E1%9E%93-%E1%9E%8F%E1%9E%98%E1%9E%9B%E1%9E%A2%E1%9E%85%E1%9E%85%E1%9E%9A%E1%9E%85%E1%9E%9A-adid-8728735.html,លក់/ជួល ខុនដូ (UK CONDO 618) ផ្ទាល់ខ្លួន - តម្លៃអាចចរចារ,"$80,000","* លក់/ជួល ខុនដូ (UK CONDO 618) ផ្ទាល់ខ្លួន *

Personal Condo for sale/rent (UK CONDO 618)



* តម្លៃលក់៖ $80,000 | តម្លៃជួល៖ $400/ខែ

Selling price: $80,000 | Rental price: $400/month

* តម្លៃអាចចរចារ  | Price is negotiable

* ជាន់ទី4 (បន្ទប់ F02) | 4th floor (Room F02)

* ទំហំ 47m2 | Size 47m2

* បន្ទប់គេង 2 & បន្ទប់ទឹក 1 | 2 bedrooms & 1 bathroom



✓ ខុនដូនៅថ្មីស្អាត ទើបសាកសង់រួចរាល់ | A new condo just completed the building

✓ ទីតាំង៖ ផ្លូវ៦១៨ សង្កាត់ បឹងកក់២ ខណ្ឌទួលគោល រាជធានីភ្នំពេញ | Address: Street #618, District Boeung Kak 2, Khan Toul Kork, Phnom Penh.

✓ ទីតាំងល្អ ចំកណ្ដាលទីក្រុងភ្នំពេញ (ជាទីប្រជុំជន មានផ្សារទំនើបតូចធំជាច្រើន TK Avenue មានសាលារៀន ធនាគារ មន្ទីរពេទ្យ ។ល។) | Good location in the center of Phnom Penh (downtown, many supermarkets, TK Avenue schools, banks, hospitals, etc.)

✓ សុវត្តិភាព និងងាយស្រួលក្នុងការរស់នៅ | Safe and easy to live

✓ មានទូរចង្រ្កានបាយ 1 | Kitchen Cabinet 1

✓ ទូរខោអាវ 1 | Wardrobe 1

✓ ម៉ាសុីនត្រជាក់ 1 | Air Conditioner 1

✓ មានកន្លែងហាត់ប្រាណ ស្ទីមសូណា អាងហែលទឹក ស្កាយបារ ស្កាយកាហ្វេ ភោជនីយដ្ឋាន នៅជាន់ទី21-22 | Gym, steam sauna, swimming pool, skybar, skycafe, and restaurant on the 21st-22nd floor



* សូមទំនាក់ទំនងលេខទូរស័ព្ទ | Contact: 
015415xxx 
ចុចដើម្បីតេ/Click To Call
 (KHMER/ENGLISH)",Toul Kork,2.0,1.0,4.0
8728751,Condo for Sale,Phnom Penh,08-Jul-23,47,,,https://www.khmer24.com/en/property/%E1%9E%9B%E1%9E%80%E1%9E%87%E1%9E%9B-%E1%9E%81%E1%9E%93%E1%9E%8A-uk-condo-618-%E1%9E%95%E1%9E%91%E1%9E%9B%E1%9E%81%E1%9E%9B%E1%9E%93-%E1%9E%8F%E1%9E%98%E1%9E%9B%E1%9E%A2%E1%9E%85%E1%9E%85%E1%9E%9A%E1%9E%85%E1%9E%9A-adid-8728751.html,លក់/ជួល ខុនដូ (UK CONDO 618) ផ្ទាល់ខ្លួន - តម្លៃអាចចរចារ,"$80,000","* លក់/ជួល ខុនដូ (UK CONDO 618) ផ្ទាល់ខ្លួន *

Personal Condo for sale/rent (UK CONDO 618)



* តម្លៃលក់៖ $80,000 | តម្លៃជួល៖ $400/ខែ

Selling price: $8០,000 | Rental price: $400/month

* តម្លៃអាចចរចារ  | Price is negotiable

* ជាន់ទី4 (បន្ទប់ F02) | 4th floor (Room F02)

* ទំហំ 47m2 | Size 47m2

* បន្ទប់គេង 2 & បន្ទប់ទឹក 1 | 2 bedrooms & 1 bathroom



✓ ខុនដូនៅថ្មីស្អាត ទើបសាកសង់រួចរាល់ | A new condo just completed the building

✓ ទីតាំង៖ ផ្លូវ៦១៨ សង្កាត់ បឹងកក់២ ខណ្ឌទួលគោល រាជធានីភ្នំពេញ | Address: Street #618, District Boeung Kak 2, Khan Toul Kork, Phnom Penh.

✓ ទីតាំងល្អ ចំកណ្ដាលទីក្រុងភ្នំពេញ (ជាទីប្រជុំជន មានផ្សារទំនើបតូចធំជាច្រើន TK Avenue មានសាលារៀន ធនាគារ មន្ទីរពេទ្យ ។ល។) | Good location in the center of Phnom Penh (downtown, many supermarkets, TK Avenue schools, banks, hospitals, etc.)

✓ សុវត្តិភាព និងងាយស្រួលក្នុងការរស់នៅ | Safe and easy to live

✓ មានទូរចង្រ្កានបាយ 1 | Kitchen Cabinet 1

✓ ទូរខោអាវ 1 | Wardrobe 1

✓ ម៉ាសុីនត្រជាក់ 1 | Air Conditioner 1

✓ មានកន្លែងហាត់ប្រាណ ស្ទីមសូណា អាងហែលទឹក ស្កាយបារ ស្កាយកាហ្វេ ភោជនីយដ្ឋាន នៅជាន់ទី21-22 | Gym, steam sauna, swimming pool, skybar, skycafe, and restaurant on the 21st-22nd floor



* សូមទំនាក់ទំនងលេខទូរស័ព្ទ | Contact: 
015415xxx 
ចុចដើម្បីតេ/Click To Call
 (KHMER/ENGLISH)",Toul Kork,2.0,1.0,4.0
8728765,Condo for Sale,Phnom Penh,08-Jul-23,47,,,https://www.khmer24.com/en/property/%E1%9E%87%E1%9E%9B%E1%9E%81%E1%9E%93%E1%9E%8A-uk-condo-618-%E1%9E%95%E1%9E%91%E1%9E%9B%E1%9E%81%E1%9E%9B%E1%9E%93-rent-adid-8728765.html,ជួលខុនដូ UK CONDO 618 ផ្ទាល់ខ្លួន (Rent),$400,"* លក់/ជួល ខុនដូ (UK CONDO 618) ផ្ទាល់ខ្លួន *

Personal Condo for sale/rent (UK CONDO 618)



* តម្លៃជួល៖ $400/ខែ | Rental price: $400/month

* ជាន់ទី4 (បន្ទប់ F02) | 4th floor (Room F02)

* ទំហំ 47m2 | Size 47m2

* បន្ទប់គេង 2 & បន្ទប់ទឹក 1 | 2 bedrooms & 1 bathroom



✓ ខុនដូនៅថ្មីស្អាត ទើបសាកសង់រួចរាល់ | A new condo just completed the building

✓ ទីតាំង៖ ផ្លូវ៦១៨ សង្កាត់ បឹងកក់២ ខណ្ឌទួលគោល រាជធានីភ្នំពេញ | Address: Street #618, District Boeung Kak 2, Khan Toul Kork, Phnom Penh.

✓ ទីតាំងល្អ ចំកណ្ដាលទីក្រុងភ្នំពេញ (ជាទីប្រជុំជន មានផ្សារទំនើបតូចធំជាច្រើន TK Avenue មានសាលារៀន ធនាគារ មន្ទីរពេទ្យ ។ល។) | Good location in the center of Phnom Penh (downtown, many supermarkets, TK Avenue schools, banks, hospitals, etc.)

✓ សុវត្តិភាព និងងាយស្រួលក្នុងការរស់នៅ | Safe and easy to live

✓ មានទូរចង្រ្កានបាយ 1 | Kitchen Cabinet 1

✓ ទូរខោអាវ 1 | Wardrobe 1

✓ ម៉ាសុីនត្រជាក់ 1 | Air Conditioner 1

✓ មានកន្លែងហាត់ប្រាណ ស្ទីមសូណា អាងហែលទឹក ស្កាយបារ ស្កាយកាហ្វេ ភោជនីយដ្ឋាន នៅជាន់ទី21-22 | Gym, steam sauna, swimming pool, skybar, skycafe, and restaurant on the 21st-22nd floor



* សូមទំនាក់ទំនងលេខទូរស័ព្ទ | Contact: 
015415xxx 
ចុចដើម្បីតេ/Click To Call
 (KHMER/ENGLISH)",Toul Kork,2.0,1.0,4.0
8778924,Condo for Sale,Phnom Penh,06-Jul-23,47,,,https://www.khmer24.com/en/property/condo-for-sale-adid-8778924.html,condo for sale,"$125,000","🎊Unit Condo for Sale at Ca & Sa Condo ម្ចាស់ផ្ទាល់

💵តម្លៃលក់ ：$145,000 ( តម្លៃចរចា )

    តម្លៃជួល :  $800 / Per month

🔹ទំហំ : 47m2

🔹ជាន់ទី ：11

🔹 ទីតាំង : កោះពេជ្រ





☎️ លេខទំនាក់ទំនង : 
093836xxx 
ចុចដើម្បីតេ/Click To Call
 / 
089877xxx 
ចុចដើម្បីតេ/Click To Call



🎊Unit Condo for Sale at Ca & Sa Condo 

💵Selling price ：$145,000 ( negotiate price )

    Rent price :  $800 / Per month

🔸Gross area : 47m2

🔹Floor ：11 

🔸Fully furnished 

🔹 Location : Koh Pich 



🔸For more information please contact : 



☎️ Contact number : 
093836xxx 
ចុចដើម្បីតេ/Click To Call
 / 
089877xxx 
ចុចដើម្បីតេ/Click To Call",,,,11.0
8894227,Condo for Sale,Phnom Penh,21-Feb-23,56,,,https://www.khmer24.com/en/property/%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%94%E1%9E%81%E1%9E%93%E1%9E%8A2%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%94%E1%9E%9B%E1%9E%80%E1%9E%80%E1%9E%9A%E1%9E%98%E1%9E%91%E1%9E%95%E1%9E%9F%E1%9E%9A-uk-condo-548-for-sales-adid-8894227.html,បន្ទប់ខុនដូ2បន្ទប់លក់ក្រោមទីផ្សារ (UK condo 548 for sales),"$72,300","បន្ទប់ខុនដូ2បន្ទប់លក់ក្រោមទីផ្សារ (UK condo 548 for sales)

បន្ទប់ថ្មី មាន បន្ទប់គេង ២ ចន្រ្កាន ១ បន្ទប់ទឹក ១ និង កន្លែងទទួលភ្ញៀវ

កណ្តាលក្រុមភ្នំពេញជាន់ទី ១២ មានទេសភាព និង ខ្យល់ល្អ។ ទីតាំងល្អជិត TK Avenue

2rooms condo for sales under market price. The room is new, including 2 bedrooms, 1 restroom, kitchen n living room space. The condo unit is on the 12th floor with nice view n fresh air. The condo is in the prime location, just a short walk from TK Avenue. 

Contact now for more information.",,2.0,1.0,12.0
9062934,Condo for Sale,Phnom Penh,15-Jun-23,58,,,https://www.khmer24.com/en/property/condo-for-sale-morgan-en-massion-adid-9062934.html,Condo for Sale - Morgan En Massion,"$70,000","សួស្តី! ខ្ញុំបាទត្រូវការលក់ condo ផ្ទាល់ខ្លួលមួយកន្លែងនៅ Morgan En Massion ជាប្រភេទ Smart Loft ជាន់ទី ៦ ដែលមានទំហំ 58m2 (Cross) ក្នុងតម្លៃ ៧០០០០ ដុល្លារ។ សំណង់សាងសងចប់ 100% អាចចូលនៅពេលណាក៏បាន! អាចបង់ផ្តាច់តែម្តងក៏បាន ឬចង់បង់រំលស់ក៏បាន (រំលស់អត់ការប្រាក់រហូតដល់ចុង ២០២៥)។ ទីតាំងនៅក្បែរស្ពានជ្រោយចង្វារ។

Call me: 
069349xxx 
ចុចដើម្បីតេ/Click To Call

Telegram: 
012349xxx 
ចុចដើម្បីតេ/Click To Call



Hello! I would to sell my personal condo at Morgan En Mansion, Type: Smart Loft , on the 6th floor. It's 58m2 (cross). I would like to sell it 70k. The condo is 100% ready to move in at anytime. You can pay 100% (70k) to me or 50% to me and monthly payment to the condo with 0% interest rate till the end of 2025. for more detail please contact me at:

Call me: 
069349xxx 
ចុចដើម្បីតេ/Click To Call

Telegram: 
012349xxx 
ចុចដើម្បីតេ/Click To Call",Chroy Changvar,,,6.0
9091033,Condo for Sale,Preah Sihanouk,01-Jul-23,43,,,https://www.khmer24.com/en/property/condo-%E1%9E%9F%E1%9E%98%E1%9E%9A%E1%9E%94%E1%9E%9B%E1%9E%80condo-for-sale-%E1%9E%98%E1%9E%9B%E1%9E%83%E1%9E%89%E1%9E%98%E1%9E%8F%E1%9E%9F%E1%9E%98%E1%9E%91%E1%9E%9A%E1%9E%91%E1%9E%8F%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%84%E1%9E%80%E1%9E%96%E1%9E%84%E1%9E%9F%E1%9E%98-property-code-vbre01197-adid-9091033.html,"Condo សម្រាប់លក់/Condo for Sale មើលឃើញមាត់សមុទ្រទីតាំងក្រុងកំពង់សោម, Property Code: VBRE01197","$85,000","Property Code: VBRE01197

Condo សម្រាប់លក់ តម្លៃពិសេសចូលនៅភ្លាម និងមើលឃើញមាត់សមុទ្រ

ទីតាំង៖ ក្រុងកំពង់សោម

ទំហំ៖ 43,24m2

ប្រភេទប្លង់កម្មសិទ្ធិ៖ប្លង់រឹង

គ្រឿងសម្ភារៈបរិក្ខា៖មានពេញ សម្ភារៈថ្មីទំនើបៗ

ទីតាំងនៅជិត៖មាត់សមុទ្រ

ទីតាំងល្អមានភាពស្ងប់ស្ងាត់ និងមានសុវត្ថិភាពក្នុងការរស់នៅ ឬទិញទុកចំនេញ

តំលៃលក់៖  8,5000$ (ចចារបាន)

English Bellow: 

Condo for Sale

Location: Krong Kampong Sam

Condo size: 43,24m2

Surrounding:

Good location quiet and safe good for living or invest for benefit

Selling Price:8,5000$ (Negotiation)



☎️ សម្រាប់ព័ត៌មានបន្ថែម/For more information:

Tel: 
015448xxx 
ចុចដើម្បីតេ/Click To Call
 ( Smart ) / 
011787xxx 
ចុចដើម្បីតេ/Click To Call
 ( Cellcard ) / 
0712222xxx 
ចុចដើម្បីតេ/Click To Call
( Metfone )

Email: 
kim********@gmail.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

👉 For the latest information on other properties៖

Please click the link below 👇

Telegram 👉 https://t.me/vbrerealestate

Facebook Page: https://www.facebook.com/VBRE-Real-Estate-
1092666xxx 
ចុចដើម្បីតេ/Click To Call
60503/

Web: http://www.banteayrealestate.com/

Thanks",Kampong Som,,,
9111383,Condo for Sale,Phnom Penh,24-May-23,38,,,https://www.khmer24.com/en/property/citygem-condo-adid-9111383.html,CityGem Condo,"$39,000","[ English Below]

🥳 តើលោកអ្នកធ្លាប់ស្រម៉ៃចង់បានខុនដូរទំនើបផ្ទាល់ខ្លួនមួយដែររឺទេ?

📣គម្រោង City Gem Condo អាចបំពេញក្ដីស្រមៃរបស់លោកអ្នកអោយក្លាយជាការពិត ដោយមានការផ្តល់ជូនតម្លៃពិសេស…..

📣តម្លៃពិសេសត្រឹមតែ $3X,XXX ឡើងតែប៉ុណ្ណោះ 

👉គម្រោងក៏មានការផ្តល់ជូននូវការបង់ប្រាក់ងាយៗដោយលោកអ្នកអាចបង់ត្រឹមតែ $3xx ប៉ុណ្ណោះក្នុងមួយខែ!!🤑

👉នៅចាំអ្វីទៀត? 😬 មកទទួលយកបទពិសោធន៏នៃការស្នាក់នៅបែបស៊ីវិល័យពីគម្រោងCityGem Condo ថ្ងៃនេះ

☎️ 
0965569xxx 
ចុចដើម្បីតេ/Click To Call
/
085507xxx 
ចុចដើម្បីតេ/Click To Call

———————————————————--

🥳 Have you ever dream about having your own condominium?

📣CityGem Condo could make your dream come true! We’ve provide the best price…

📣Special offer $3X,XXX

👉Project also provide the good term payment with monthly installment only $3xx/month.🤑

👉What’re you waiting for?😬 Get’s your experience on living the modern classic lifestyle in CityGem Condo today!!

☎️ 
0965569xxx 
ចុចដើម្បីតេ/Click To Call
/
085507xxx 
ចុចដើម្បីតេ/Click To Call",,,,
9468201,Condo for Sale,Phnom Penh,15-Jun-23,40,,,https://www.khmer24.com/en/property/condo-%E1%9E%93%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%8F%E1%9E%9A%E1%9E%9C%E1%9E%80%E1%9E%9A%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-%E1%9E%8F%E1%9E%98%E1%9E%9B%E1%9E%80%E1%9E%9A%E1%9E%98%E1%9E%91%E1%9E%95%E1%9E%9F%E1%9E%9A-urgent-condo-for-sale-adid-9468201.html,Condo នៅភ្នំពេញ ត្រូវការលក់ប្រញប់ តម្លៃក្រោមទីផ្សារ- Urgent Condo for sale,$5,"Condo THE Garden Residency ជាន់ទី13 ទំហំ 40 mការេ

ស្អាត និង ផាសុខភាព មានអាងទឹក កន្លែងហាត់ប្រាណ

ទីតាំងនៅ  ភ្នំពេញថ្មី សែនសុខ ភ្នំពេញ ក្បែរនឹងផ្សារអីអនទី2 នឹង នៅជិត សាលារៀន IU ផ្លូវហាណូយ

សម្រាប់ទំនាក់ទំនងសួរពត័មាន 


099701xxx 
ចុចដើម្បីតេ/Click To Call


010813xxx 
ចុចដើម្បីតេ/Click To Call

តម្លៃលក់គឺក្រោមទីផ្សារ  



Condo for sale 



the Garden Residency 

Located in Phnom Penh Tmey Sen Sok , Phnom Penh 

10 minutes from AEON 2 market and next to the IU school.

 this is city View and good environment for living: Condo have Gym, swimming pool, Shoping

Type:  bedroom ,  bathrooms Living Room Kitchen 

Price for sale:$60,000 negotiate

Room size: 40sqm

Furniture: Decorations inside

Floor : 13th




099701xxx 
ចុចដើម្បីតេ/Click To Call


010813xxx 
ចុចដើម្បីតេ/Click To Call",Sen Sok,,,13.0
9540211,Condo for Sale,Phnom Penh,19-Jun-23,50,,,https://www.khmer24.com/en/property/hot-sale-project-condo-in-heart-zone-of-bkk1-phnom-penh-1520-m2-adid-9540211.html,"Hot sale project condo in heart zone of BKK1 Phnom Penh, 1520$/ m2","$1,600","【日本語対応可能】



Time Square BKK 306 project condo in BKK1 Phnom Penh. This condo is locates  in the heart zone of Sangkat Beong Keng Kong 1 (BKK1), on street 306 near to Minivong Blvd. 



BKK1 프놈펜의 프로젝트 콘도

BKK1 金边项目公寓



Units type

1 bedroom    : 50/60sqm

2 bedrooms  : 80sqm

3 bedrooms  : 120/135sqm

Total units     :	350 units

Ownership    :  Hard title

Public Facilities: Lobby/Café, Creative play lounge, Infinity sky pool, fitness gym

kid playroom, Pin pong room, Entertaining Garden Roof Deck



https://camrealtyservice.com/property/time-square-bkk-306-brand-new-project-condo-for-sale-in-phnom-penh-sky-pool-gym-kid-playroom/



Interesting in this condo project or wish to get detail documents, please do not hesitate let us know.

CAM Realty is a real estate company based in Phnom Penh, Cambodia. We offer rent and sale services of many kinds of properties including apartments/ serviced apartments/ villas/ office spaces for rent, as well as condominiums/ villas and houses for sale in Phnom Penh.



H/P: (+855)99 556 694 (English) & (+855)11 26 88 99(日本語)

E-mail: 
inf*@camrealtyservice.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

Website: www.camrealtyservice.com",,1.0,,
9574282,Condo for Sale,Phnom Penh,03-Jul-23,45,,,https://www.khmer24.com/en/property/urgent-sales-unit-condo-near-tk-avenue-adid-9574282.html,"Urgent Sales, unit Condo near TK Avenue","$55,000","(ខ្មែរ Text Below) 

🏘 Urgent sale unit Condo near TK Avenue, UK CONDO TK3 , Floor 10

* Price: $55,000

* Condo size: 45m2 

* Room include decorations, Bathroom: 1, Kitchen room 1 

* Address: No.15, Street 355, Sangkat BeungKark I, Khan Toul Kok 

📞 For more information:​ Telephone /Telegrame : Smart: 
081567xxx 
ចុចដើម្បីតេ/Click To Call
, Cellcard: 
085928xxx 
ចុចដើម្បីតេ/Click To Call

---------------------- 

🏘 ខុនដូ លក់បន្ទាន់ នៅជិតផ្សារ TK Avenue, UK CONDO (TK3) ជាន់ទី 10 

* តំលៃ ៖ $55,000 ដុល្លារ

* ទំហ៊ំ ៖ 45 ម៉ែត្រការេ 

* ប្រភេទ Studio room មានដេគ័រ និងសំភារះស្រាប់, បន្ទប់បាយ 01, បន្ទប់ទឹក 01

* អាសយដ្ឋាន ៖ ដីឡូលេខ 15, ផ្លូវលេខ 355, សង្កាត់ បឹងកក់ 01, ខណ្ឌ័ ទួលគោក, រាជធានីភ្នំពេញ 

* សម្រាប់ព័ត៌មានបន្ថែម៖ Telephone/Telegram : Smart: 
081567xxx 
ចុចដើម្បីតេ/Click To Call
 Cellcard: 
085928xxx 
ចុចដើម្បីតេ/Click To Call
 

អរគុណ!",Toul Kork,,1.0,10.0
